"id","state","county","year_month"
1523,"CA","Los Angeles","1995-08"
1583,"CA","Los Angeles","1996-10"
6355,"CA","San Diego","1997-07"
6405,"CA","Los Angeles","2012-12"
6425,"CA","Riverside","1997-08"
6505,"CA","Los Angeles","1997-08"
6506,"CA","Los Angeles","1997-08"
6507,"CA","Los Angeles","1997-08"
6509,"CA","Los Angeles","1997-08"
7172,"CA","Los Angeles","2012-05"
7184,"CA","Los Angeles","1998-06"
7192,"CA","Los Angeles","1998-05"
7194,"CA","San Bernardino","1998-06"
7195,"CA","Ventura","1998-05"
7196,"CA","Riverside","2011-12"
7206,"CA","Riverside","1998-05"
7212,"CA","Sacramento","1998-06"
7229,"CA","Los Angeles","1998-06"
7230,"CA","Los Angeles","2019-04"
7233,"CA","Los Angeles","1998-05"
7242,"CA","Los Angeles","1998-05"
7245,"CA","Los Angeles","1998-06"
7250,"CA","Los Angeles","1998-06"
7280,"CA","San Francisco","1998-07"
7286,"CA","Sacramento","2019-11"
21351,"CA","San Francisco","2002-01"
21358,"CA","San Francisco","2002-01"
21360,"CA","San Francisco","2002-01"
21395,"CA","Los Angeles","2002-01"
21396,"CA","Los Angeles","2002-01"
21397,"CA","Los Angeles","2002-01"
21398,"CA","Los Angeles","2019-04"
21402,"CA","Los Angeles","2013-03"
21414,"CA","Los Angeles","2019-04"
21419,"CA","Los Angeles","2013-07"
21450,"CA","Los Angeles","2014-06"
21498,"CA","Los Angeles","2002-04"
21524,"CA","Los Angeles","2019-12"
21525,"CA","Los Angeles","2017-04"
21535,"CA","Orange","2002-05"
21559,"CA","Ventura","2002-05"
21561,"CA","Orange","2002-05"
21565,"CA","Ventura","2002-05"
21566,"CA","Ventura","2002-05"
21569,"CA","Los Angeles","2002-05"
21594,"CA","Los Angeles","2002-05"
21606,"CA","Ventura","2012-10"
21607,"CA","Ventura","2012-10"
21608,"CA","Ventura","2002-05"
21673,"CA","Yolo","2004-06"
25491,"CA","Sacramento","2004-06"
25494,"CA","Sacramento","2004-05"
25497,"CA","Sacramento","2019-08"
25501,"CA","Sacramento","2019-11"
25502,"CA","Sacramento","2013-02"
25507,"CA","El Dorado","2004-05"
25511,"CA","Solano","2004-06"
25514,"CA","Solano","2004-06"
25515,"CA","Solano","2004-06"
25516,"CA","Solano","2004-06"
25517,"CA","Solano","2004-06"
25518,"CA","Solano","2004-06"
25519,"CA","Sacramento","2016-02"
25520,"CA","Solano","2004-06"
25522,"CA","El Dorado","2004-05"
25523,"CA","El Dorado","2012-05"
25527,"CA","Placer","1998-06"
25610,"CA","Sacramento","2004-07"
27302,"CA","Solano","2006-08"
27328,"CA","Solano","2012-08"
27329,"CA","Solano","2005-07"
27335,"CA","Solano","2005-07"
28007,"CA","Los Angeles","2011-02"
33351,"WA","Thurston","2018-01"
33378,"OR","Multnomah","2008-10"
33544,"CA","Mendocino","2008-11"
33545,"CA","Solano","2008-12"
33555,"CA","Yolo","2008-12"
33556,"CA","Yolo","2008-12"
33557,"CA","Yolo","2008-12"
33558,"CA","Yolo","2008-12"
33559,"CA","Yolo","1998-06"
33564,"CA","Los Angeles","2012-10"
33690,"CA","Marin","2008-12"
33695,"CA","Alameda","2012-12"
33717,"WA","King","2010-03"
33921,"IL","Champaign","2009-01"
34106,"ID","Ada","2017-04"
34849,"OR","Marion","2009-10"
35146,"CA","Solano","2009-05"
35258,"OR","Lincoln","2010-05"
35284,"FL","Orange","2011-02"
35290,"WI","Dane","2009-08"
35480,"OR","Linn","2009-01"
35560,"CA","San Luis Obispo","2000-04"
35561,"CA","San Luis Obispo","2000-04"
35620,"WA","Spokane","2010-04"
35621,"WA","Spokane","2010-04"
35840,"IA","Polk","2010-05"
35841,"IA","Polk","2010-05"
36343,"AZ","Pima","2010-05"
36363,"MD","Anne Arundel","2010-07"
36368,"NJ","Mercer","2010-05"
36371,"OR","Lane","2010-09"
36378,"TX","Harris","2015-10"
36532,"NY","Saratoga","2010-10"
36610,"CA","Santa Barbara","2010-07"
36619,"IL","Cook","2011-02"
36709,"SC","Spartanburg","2010-12"
36710,"SC","Spartanburg","2010-12"
36711,"SC","Union","2010-12"
36923,"CT","Greater Bridgeport","2011-06"
36924,"CT","South Central Connecticut","2010-12"
36928,"CT","Southeastern Connecticut","2013-07"
36931,"CT","Western Connecticut","2012-09"
36932,"CT","Capitol","2011-12"
36949,"WI","Kenosha","2010-10"
36951,"WI","Dane","2010-10"
37097,"OH","Cuyahoga","2010-12"
37154,"FL","Orange","2012-07"
37166,"MO","St. Louis","2011-02"
37170,"OR","Washington","2010-11"
37171,"OR","Washington","2010-11"
37181,"WA","King","2010-12"
37651,"OR","Multnomah","2008-10"
37655,"UT","Salt Lake","2010-12"
37683,"KS","Johnson","2011-08"
37813,"MA","Hampshire","2011-01"
37835,"FL","Palm Beach","2011-06"
38082,"WA","King","2008-02"
38254,"MA","Suffolk","2009-03"
38298,"SC","Richland","2011-03"
38299,"SC","Richland","2011-03"
38300,"SC","Richland","2011-03"
38301,"SC","Richland","2011-03"
38302,"SC","Greenville","2011-03"
38303,"SC","Greenville","2011-03"
38304,"SC","Greenville","2011-03"
38305,"SC","Greenville","2011-03"
38306,"SC","Richland","2011-03"
38307,"SC","Greenville","2011-03"
38308,"SC","Greenville","2011-03"
38309,"SC","Greenville","2011-03"
38310,"SC","York","2011-03"
38311,"SC","York","2011-03"
38312,"SC","Union","2011-03"
38313,"SC","Union","2011-03"
38379,"CA","Los Angeles","2010-11"
38517,"CA","San Francisco","2011-02"
38518,"CA","San Francisco","2011-02"
38521,"CA","Los Angeles","2010-11"
38522,"CO","Adams","2010-10"
38523,"CO","Boulder","2020-07"
38525,"MA","Middlesex","2010-09"
38774,"IN","Lake","2010-10"
38778,"MI","Kent","2011-04"
38855,"IL","McLean","2011-04"
38856,"IL","McLean","2011-04"
38861,"LA","Calcasieu","2010-12"
38952,"WA","King","2011-03"
38959,"WA","King","2011-03"
38966,"WA","King","2011-03"
38976,"WA","King","2011-03"
38978,"WI","Dane","2011-03"
39006,"WI","Dane","2011-03"
39016,"NC","Wake","2010-10"
39017,"NC","Wake","2011-02"
39114,"TX","Travis","2011-01"
39314,"CA","Mendocino","2011-05"
39514,"VA","Floyd","2011-06"
39574,"VA","Richmond","2011-05"
39705,"TN","Anderson","2011-03"
39707,"TN","Bedford","2011-03"
39708,"TX","Taylor","2011-03"
39709,"TX","Randall","2011-03"
39710,"TX","Tarrant","2011-03"
39711,"TX","Travis","2011-03"
39712,"TX","Harris","2011-03"
39713,"TX","Jefferson","2011-03"
39714,"TX","Tarrant","2011-03"
39715,"TX","Brazos","2011-03"
39717,"TX","Nueces","2011-03"
39718,"TX","Dallas","2010-12"
39719,"TX","Grayson","2011-03"
39720,"TX","El Paso","2011-03"
39721,"TX","El Paso","2011-03"
39723,"TX","Tarrant","2011-03"
39724,"TX","Tarrant","2011-03"
39725,"TX","Cameron","2011-03"
39726,"TX","Harris","2011-03"
39727,"TX","Harris","2011-03"
39728,"TX","Harris","2011-03"
39729,"TX","Harris","2011-03"
39730,"TX","Harris","2011-03"
39731,"TX","Harris","2011-03"
39732,"TX","Dallas","2011-03"
39733,"TX","Fort Bend","2011-03"
39734,"TX","Bell","2011-03"
39736,"TX","Webb","2011-03"
39737,"TX","Galveston","2011-03"
39738,"TX","Denton","2011-03"
39739,"TX","Gregg","2011-03"
39740,"TX","Lubbock","2011-03"
39741,"TX","Collin","2011-03"
39742,"TX","Dallas","2011-03"
39743,"TX","Midland","2011-03"
39745,"TX","Jefferson","2011-03"
39746,"TX","Dallas","2011-03"
39747,"TX","Fort Bend","2011-03"
39748,"TX","Williamson","2011-03"
39749,"TX","Tom Green","2011-03"
39750,"TX","Bexar","2011-03"
39751,"TX","Bexar","2011-03"
39752,"TX","Bexar","2011-03"
39753,"TX","Bexar","2011-03"
39754,"TX","Williamson","2011-03"
39755,"TX","Hardin","2011-03"
39756,"TX","Fort Bend","2011-03"
39757,"TX","Bell","2011-03"
39758,"TX","Smith","2011-03"
39759,"TX","Victoria","2011-03"
39760,"TX","McLennan","2011-03"
39761,"TX","Parker","2011-03"
39762,"TX","Wichita","2011-03"
39763,"VA","Alexandria","2011-03"
39764,"VA","Fairfax","2011-03"
39765,"VA","Albemarle","2011-03"
39766,"VA","Fairfax","2011-03"
39768,"VA","Hampton","2011-03"
39769,"VA","Manassas","2011-03"
39770,"VA","Petersburg","2011-04"
39772,"VA","Roanoke","2011-03"
39773,"VA","Loudoun","2011-03"
39774,"VA","Fairfax","2011-03"
39775,"VA","Frederick","2011-03"
39778,"WA","Whatcom","2011-03"
39779,"WA","Kitsap","2011-03"
39780,"WA","King","2011-03"
39782,"WA","Snohomish","2011-03"
39786,"WA","Thurston","2011-03"
39787,"WA","Franklin","2011-03"
39788,"WA","Clallam","2011-03"
39789,"WA","Pierce","2011-03"
39791,"WA","King","2011-03"
39795,"WA","Spokane","2011-03"
39796,"WA","Spokane","2011-03"
39797,"WA","Pierce","2011-03"
39798,"WA","Clark","2011-03"
39799,"WA","Walla Walla","2011-03"
39802,"TN","Hamilton","2011-03"
39803,"TN","Montgomery","2011-03"
39805,"TN","Putnam","2011-03"
39806,"TN","Dickson","2011-03"
39807,"TN","Dyer","2011-03"
39808,"TN","Williamson","2011-03"
39809,"TN","Sumner","2011-03"
39811,"TN","Washington","2011-03"
39812,"TN","Sullivan","2011-03"
39813,"TN","Knox","2011-03"
39814,"TN","Knox","2011-03"
39815,"TN","Davidson","2019-05"
39816,"TN","Coffee","2019-05"
39817,"TN","Weakley","2011-03"
39818,"TN","Shelby","2011-03"
39819,"TN","Shelby","2019-05"
39820,"TN","Hamblen","2011-03"
39821,"TN","Rutherford","2011-03"
39822,"TN","Davidson","2011-03"
39823,"TN","Davidson","2011-03"
39827,"OR","Washington","2011-03"
39828,"OR","Deschutes","2011-03"
39830,"OR","Benton","2011-11"
39831,"OR","Lane","2011-03"
39832,"OR","Clackamas","2011-03"
39836,"OR","Yamhill","2011-03"
39837,"OR","Jackson","2011-03"
39838,"OR","Multnomah","2011-03"
39840,"OR","Wasco","2011-03"
39841,"OR","Clackamas","2011-03"
39842,"SC","Lexington","2011-03"
39844,"SC","Lexington","2011-03"
39845,"TN","Blount","2011-03"
39846,"TN","Shelby","2011-03"
39847,"TN","Sullivan","2011-03"
39848,"TN","Hamilton","2017-03"
39849,"AL","Jefferson","2011-03"
39850,"AL","Baldwin","2011-03"
39851,"AL","Morgan","2011-03"
39852,"AL","Montgomery","2011-03"
39853,"AZ","Maricopa","2011-03"
39854,"AZ","Maricopa","2011-03"
39855,"AZ","Mohave","2011-03"
39856,"AZ","Maricopa","2011-03"
39857,"AZ","Maricopa","2011-03"
39858,"AZ","Maricopa","2011-03"
39859,"AZ","Maricopa","2011-03"
39860,"AZ","Maricopa","2011-03"
39861,"AZ","Maricopa","2011-03"
39862,"AZ","Maricopa","2011-03"
39863,"AZ","Maricopa","2011-03"
39864,"AZ","Pima","2011-03"
39865,"AZ","Pima","2011-03"
39870,"CA","Contra Costa","2011-03"
39871,"CA","Kern","2011-03"
39872,"CA","Orange","2011-03"
39873,"CA","Los Angeles","2011-03"
39874,"CA","Riverside","2011-03"
39875,"CA","Los Angeles","2011-03"
39876,"CA","Butte","2011-03"
39877,"CA","Los Angeles","2011-03"
39878,"CA","Fresno","2011-03"
39880,"CA","Contra Costa","2011-03"
39881,"CA","Riverside","2011-03"
39882,"CA","Orange","2011-03"
39883,"CA","Yolo","2011-03"
39884,"CA","Los Angeles","2011-03"
39885,"CA","Los Angeles","2011-03"
39886,"CA","San Diego","2011-03"
39887,"CA","Los Angeles","2011-03"
39888,"CA","Sacramento","2011-03"
39889,"CA","San Diego","2011-03"
39890,"CA","Humboldt","2011-03"
39891,"CA","Sacramento","2011-03"
39892,"CA","San Bernardino","2011-03"
39893,"CA","Alameda","2011-03"
39894,"CA","Fresno","2011-03"
39895,"CA","Orange","2011-03"
39896,"CA","Los Angeles","2011-03"
39897,"CA","Santa Clara","2011-03"
39898,"CA","Los Angeles","2011-03"
39899,"CA","Santa Barbara","2011-03"
39901,"CA","Alameda","2011-03"
39902,"CA","Riverside","2011-03"
39903,"CA","Orange","2011-03"
39904,"CA","Orange","2011-03"
39905,"CA","Riverside","2011-03"
39906,"CA","Los Angeles","2011-03"
39907,"CA","Los Angeles","2011-03"
39908,"CA","Merced","2011-03"
39910,"CA","Los Angeles","2011-03"
39911,"CA","Stanislaus","2011-03"
39912,"CA","San Bernardino","2019-11"
39913,"CA","San Bernardino","2011-03"
39914,"CA","Napa","2011-03"
39915,"CA","San Diego","2011-03"
39916,"CA","San Diego","2011-03"
39917,"CA","Orange","2011-03"
39918,"CA","Ventura","2011-03"
39919,"CA","Los Angeles","2011-03"
39920,"CA","Sonoma","2011-03"
39921,"CA","San Diego","2011-03"
39922,"CA","Shasta","2011-03"
39925,"CA","Contra Costa","2011-03"
39926,"CA","Riverside","2011-03"
39927,"CA","Riverside","2011-03"
39928,"CA","Placer","2011-03"
39929,"CA","Sacramento","2016-06"
39930,"CA","Monterey","2011-03"
39931,"CA","San Bernardino","2011-03"
39932,"CA","San Diego","2011-03"
39935,"CA","Santa Clara","2011-03"
39936,"CA","Orange","2011-03"
39937,"CA","Alameda","2011-03"
39938,"CA","San Luis Obispo","2011-03"
39939,"CA","Santa Clara","2011-03"
39943,"CA","Sonoma","2011-03"
39944,"CA","Monterey","2011-03"
39945,"CA","Los Angeles","2014-04"
39947,"CA","Ventura","2011-03"
39948,"CA","San Joaquin","2011-03"
39949,"CA","Riverside","2011-03"
39951,"CA","San Joaquin","2011-03"
39952,"CA","Orange","2011-03"
39953,"CA","Solano","2011-03"
39955,"CA","Solano","2011-03"
39956,"CA","San Bernardino","2011-03"
39957,"CA","Tulare","2011-03"
39959,"CA","Los Angeles","2011-03"
39962,"FL","Manatee","2011-03"
39963,"FL","Citrus","2011-03"
39964,"FL","Volusia","2011-03"
39965,"FL","Palm Beach","2011-03"
39966,"FL","Broward","2011-03"
39967,"FL","Duval","2011-03"
39968,"FL","Duval","2011-03"
39969,"FL","Columbia","2011-03"
39970,"FL","Miami-Dade","2011-03"
39971,"FL","Miami-Dade","2011-03"
39972,"FL","Miami-Dade","2011-03"
39973,"FL","Miami-Dade","2011-03"
39974,"FL","Broward","2011-03"
39975,"FL","Highlands","2017-01"
39976,"FL","Martin","2011-03"
39978,"FL","Hillsborough","2011-03"
39979,"FL","Hillsborough","2011-03"
39980,"FL","Indian River","2011-03"
39982,"FL","Polk","2011-03"
39985,"GA","DeKalb","2011-03"
39986,"GA","Gwinnett","2011-03"
39988,"GA","Gwinnett","2011-03"
39989,"GA","Douglas","2011-03"
39990,"GA","Cobb","2011-03"
39991,"GA","Clayton","2011-03"
39992,"GA","Fulton","2011-03"
39993,"GA","Fulton","2011-03"
39994,"GA","Houston","2011-03"
39995,"HI","Honolulu","2011-03"
39996,"HI","Maui","2011-03"
39997,"HI","Honolulu","2011-03"
39998,"HI","Honolulu","2011-03"
40012,"MD","Baltimore","2011-08"
40018,"MD","Harford","2011-03"
40020,"MD","Baltimore","2019-09"
40025,"MD","Frederick","2018-06"
40026,"MD","Montgomery","2011-03"
40029,"MD","Prince George's","2011-03"
40030,"MD","Montgomery","2011-03"
40033,"MD","Montgomery","2011-03"
40046,"MN","Ramsey","2011-10"
40063,"MN","Ramsey","2011-10"
40066,"NC","Cabarrus","2011-03"
40067,"NC","Cumberland","2011-03"
40068,"NC","Guilford","2011-03"
40069,"NC","Robeson","2011-03"
40255,"VA","Henrico","2011-06"
40367,"NV","Washoe","2011-05"
40372,"TX","Travis","2011-05"
40380,"VA","Montgomery","2012-01"
40382,"VA","Chesterfield","2011-05"
40383,"WA","King","2011-05"
40384,"WA","King","2011-05"
40389,"WI","Dane","2011-05"
40390,"WI","Dane","2011-05"
40444,"MI","Ottawa","2011-05"
40522,"SC","Greenville","2011-07"
40565,"VA","Fairfax","2011-07"
40570,"SC","Greenville","2011-09"
40571,"SC","Greenville","2011-10"
40594,"FL","Palm Beach","2011-07"
40596,"MI","Oakland","2011-09"
40603,"MI","Wayne","2012-08"
40609,"MI","Oakland","2011-10"
40610,"MI","Washtenaw","2011-06"
40613,"OH","Cuyahoga","2014-08"
40653,"MI","Benzie","2011-07"
40689,"MD","Anne Arundel","2011-08"
40701,"VA","Richmond","2011-08"
40704,"MI","Oakland","2011-08"
40745,"NC","Wake","2011-07"
40747,"NC","Wake","2011-07"
40751,"NC","Wake","2011-07"
40752,"OR","Jackson","2011-08"
40790,"GA","DeKalb","2011-07"
40794,"IL","Cook","2011-02"
40854,"NC","Durham","2011-08"
40940,"SC","Lexington","2011-09"
40965,"AR","Benton","2011-06"
40996,"IA","Polk","2011-06"
40997,"IA","Jefferson","2011-06"
40998,"IA","Polk","2011-06"
41006,"MD","Charles","2011-08"
41007,"MD","Charles","2012-01"
41085,"OR","Jackson","2011-09"
41108,"VA","Hanover","2011-09"
41237,"NV","Clark","2011-08"
41264,"SC","Spartanburg","2011-09"
41265,"TX","Travis","2011-12"
41266,"TX","Travis","2011-09"
41269,"TX","Travis","2011-09"
41272,"TX","Travis","2015-10"
41395,"VA","Harrisonburg","2011-10"
41446,"MN","Wright","2011-10"
41483,"TN","Sullivan","2011-07"
41520,"WI","Dane","2011-12"
41525,"WI","Dane","2012-01"
41526,"CA","San Luis Obispo","2000-04"
41553,"NC","Wake","2011-05"
41579,"WA","King","2011-10"
41758,"OR","Washington","2011-10"
41773,"VA","Prince William","2011-10"
41776,"WA","King","2011-12"
41800,"FL","Lee","2011-10"
41810,"FL","Orange","2011-10"
41814,"FL","Hillsborough","2011-10"
41849,"NJ","Mercer","2011-10"
41941,"TX","Bexar","2011-11"
41987,"HI","Honolulu","2011-10"
42016,"RI","Providence","2011-11"
42032,"GA","Forsyth","2011-12"
42110,"FL","Manatee","2011-11"
42125,"FL","Orange","2011-11"
42136,"FL","Pinellas","2011-11"
42178,"MI","Kent","2011-11"
42186,"MI","Oakland","2011-11"
42209,"TX","Harris","2011-10"
42228,"WA","King","2011-11"
42240,"WA","King","2011-11"
42285,"FL","Manatee","2011-11"
42382,"HI","Honolulu","2011-11"
42384,"HI","Honolulu","2011-12"
42395,"PA","Allegheny","2011-11"
42396,"NC","Wake","2011-11"
42397,"NC","Wake","2013-01"
42398,"NC","Wake","2011-11"
42399,"NC","Wake","2011-11"
42400,"NC","Wake","2011-11"
42401,"NC","Wake","2011-11"
42403,"NC","Wake","2011-11"
42404,"PA","Allegheny","2011-11"
42415,"WI","Portage","2011-11"
42423,"RI","Providence","2011-10"
42461,"IL","McLean","2012-01"
42462,"IL","McLean","2012-01"
42488,"LA","Orleans","2011-12"
42492,"LA","Orleans","2011-07"
42499,"IL","McLean","2011-12"
42529,"CO","Larimer","2011-12"
42640,"OH","Franklin","2011-11"
42656,"WI","Walworth","2011-12"
42705,"HI","Maui","2011-11"
42711,"IL","McLean","2011-12"
42719,"MI","Kent","2011-12"
42720,"MI","Kent","2011-12"
42729,"MI","Kent","2011-12"
42872,"TN","Maury","2011-12"
42888,"RI","Kent","2014-03"
42907,"NJ","Union","2012-04"
42927,"NC","Mecklenburg","2011-08"
42966,"PA","Allegheny","2012-01"
43021,"CO","Larimer","2012-01"
43022,"OK","Oklahoma","2012-01"
43178,"MA","Worcester","2012-01"
43182,"MA","Middlesex","2012-01"
43186,"MA","Worcester","2012-01"
43190,"MD","Baltimore","2012-01"
43191,"MD","Baltimore","2012-01"
43195,"MD","Baltimore","2012-01"
43196,"MD","Baltimore","2012-01"
43253,"MI","Wayne","2012-05"
43254,"MN","Dakota","2012-01"
43260,"NJ","Camden","2012-01"
43281,"TX","Williamson","2015-10"
43290,"VA","Arlington","2015-10"
43292,"VA","Arlington","2015-10"
43299,"WA","King","2012-01"
43303,"WA","King","2012-01"
43305,"WA","King","2012-01"
43308,"WI","Dane","2012-01"
43358,"IL","Cook","2012-02"
43363,"NC","Lee","2012-02"
43390,"VA","Prince William","2012-01"
43415,"FL","Pinellas","2012-01"
43440,"MD","Baltimore","2012-01"
43444,"MD","Baltimore","2012-01"
43451,"MN","Anoka","2011-09"
43458,"SC","Richland","2012-02"
43459,"SC","Richland","2012-02"
43478,"CA","Los Angeles","2011-08"
43551,"FL","Hillsborough","2012-03"
43762,"TN","Williamson","2016-01"
43804,"WA","Pierce","2012-01"
43806,"WA","Pierce","2012-01"
43833,"CO","Denver","2011-02"
43834,"CT","Capitol","2011-12"
43839,"GA","Hall","2011-03"
43840,"GA","Cobb","2011-03"
43860,"MA","Suffolk","2011-12"
43865,"MA","Essex","2012-01"
43868,"MA","Norfolk","2012-01"
43876,"NC","Alamance","2011-04"
43971,"FL","Palm Beach","2012-02"
44153,"WA","King","2011-12"
44159,"WA","King","2011-12"
44174,"NY","Orange","2011-11"
44176,"NY","Otsego","2011-11"
44178,"NY","Erie","2011-11"
44180,"NY","Suffolk","2011-11"
44184,"NY","Westchester","2011-11"
44186,"NY","Suffolk","2011-11"
44188,"NY","Monroe","2011-11"
44190,"NY","Suffolk","2011-11"
44192,"NY","Albany","2011-11"
44203,"NY","Nassau","2011-11"
44204,"NY","Broome","2011-11"
44206,"NY","Dutchess","2011-11"
44208,"NY","Monroe","2011-11"
44212,"NY","Nassau","2011-11"
44216,"NY","Erie","2011-11"
44218,"NY","Westchester","2011-11"
44287,"MI","Washtenaw","2011-11"
44289,"MI","Kent","2011-11"
44293,"MI","Kent","2011-11"
44295,"MI","Saginaw","2011-11"
44297,"MI","Grand Traverse","2011-11"
44299,"MI","Oakland","2011-11"
44301,"NC","Wake","2012-02"
44303,"NH","Merrimack","2011-11"
44307,"NH","Rockingham","2011-11"
44309,"NH","Rockingham","2011-11"
44311,"NH","Strafford","2011-11"
44313,"NH","Cheshire","2011-11"
44315,"NH","Belknap","2011-11"
44317,"NY","Albany","2011-11"
44319,"NY","Erie","2011-11"
44321,"NY","Cayuga","2011-11"
44323,"NY","Queens","2011-11"
44325,"NY","Rockland","2011-11"
44329,"NY","Kings","2011-11"
44331,"NY","Onondaga","2011-11"
44333,"NY","Monroe","2011-11"
44336,"NY","Nassau","2011-11"
44344,"NY","Fulton","2011-11"
44346,"NY","Nassau","2011-11"
44348,"NY","Chemung","2011-11"
44350,"NY","Suffolk","2011-11"
44352,"NY","Ulster","2011-11"
44354,"NY","Niagara","2011-11"
44356,"NH","Hillsborough","2011-11"
44358,"NY","Orange","2011-11"
44360,"NY","Westchester","2011-11"
44362,"MO","St. Louis","2011-11"
44364,"MO","Boone","2011-11"
44366,"MO","Platte","2011-11"
44368,"MO","Jackson","2011-11"
44370,"MO","Buchanan","2011-11"
44372,"MO","St. Louis","2011-11"
44374,"MO","St. Charles","2011-11"
44376,"NC","Buncombe","2012-02"
44377,"NC","Buncombe","2012-02"
44378,"NC","Buncombe","2012-02"
44381,"AR","Benton","2011-11"
44383,"AR","Faulkner","2011-11"
44385,"AR","Washington","2011-11"
44387,"AR","Sebastian","2011-11"
44389,"AR","Garland","2011-11"
44391,"AR","Craighead","2011-11"
44393,"AR","Pulaski","2011-11"
44395,"AR","Pulaski","2011-11"
44397,"AR","Jefferson","2011-11"
44400,"CA","Orange","2012-03"
44429,"CT","Greater Bridgeport","2012-01"
44431,"CT","Capitol","2011-11"
44435,"CT","Capitol","2011-09"
44437,"CT","Capitol","2011-11"
44439,"CT","Naugatuck Valley","2011-09"
44441,"CT","Lower Connecticut River Valley","2011-11"
44443,"CT","South Central Connecticut","2011-11"
44447,"CT","South Central Connecticut","2011-11"
44450,"CT","Lower Connecticut River Valley","2011-11"
44457,"CT","South Central Connecticut","2011-11"
44459,"CT","South Central Connecticut","2011-11"
44461,"CT","Capitol","2011-11"
44464,"CT","Western Connecticut","2011-11"
44465,"FL","Broward","2011-11"
44467,"CT","Southeastern Connecticut","2011-11"
44489,"IA","Story","2011-11"
44491,"IA","Black Hawk","2011-11"
44493,"IA","Linn","2011-11"
44495,"IA","Scott","2011-11"
44498,"IA","Woodbury","2011-11"
44509,"WA","Yakima","2011-11"
44652,"IL","Rock Island","2012-02"
44927,"MA","Suffolk","2012-03"
44929,"MA","Plymouth","2012-03"
44944,"NC","Cumberland","2012-03"
45003,"FL","Orange","2012-03"
45166,"VA","Arlington","2015-10"
45209,"WA","Snohomish","2012-01"
45313,"CA","Alameda","2012-03"
45631,"KY","Madison","2012-03"
45632,"KY","Laurel","2012-01"
45633,"KY","Fayette","2012-01"
45634,"KY","Boyle","2012-10"
45651,"LA","Jefferson","2012-02"
45652,"IA","Johnson","2012-02"
45654,"WA","Whatcom","2012-01"
45660,"NE","Douglas","2012-01"
45664,"NJ","Essex","2012-01"
45666,"NJ","Morris","2012-01"
45670,"NJ","Morris","2012-01"
45672,"NJ","Hunterdon","2012-01"
45674,"NJ","Monmouth","2012-01"
45676,"NJ","Burlington","2012-01"
45678,"NJ","Mercer","2012-01"
45680,"NJ","Bergen","2012-01"
45682,"NJ","Union","2012-01"
45684,"NJ","Monmouth","2012-01"
45686,"NJ","Ocean","2012-01"
45688,"NJ","Middlesex","2012-01"
45690,"NJ","Monmouth","2012-01"
45692,"NJ","Somerset","2012-01"
45694,"NJ","Sussex","2012-01"
45696,"NJ","Ocean","2012-01"
45698,"NJ","Passaic","2012-01"
45700,"NJ","Bergen","2012-01"
45702,"NJ","Cumberland","2012-01"
45704,"NJ","Gloucester","2012-01"
45708,"OH","Summit","2012-01"
45712,"OH","Cuyahoga","2012-01"
45714,"OH","Mahoning","2012-01"
45716,"OH","Wood","2012-01"
45718,"OH","Hamilton","2012-12"
45720,"OH","Hamilton","2011-11"
45722,"OH","Warren","2012-01"
45724,"OH","Franklin","2012-01"
45727,"OH","Franklin","2012-02"
45728,"OH","Summit","2012-01"
45730,"OH","Montgomery","2012-01"
45732,"OH","Tuscarawas","2012-01"
45734,"OH","Butler","2012-01"
45736,"OH","Hancock","2012-01"
45738,"OH","Franklin","2012-01"
45740,"OH","Allen","2012-01"
45742,"OH","Richland","2012-01"
45746,"OH","Cuyahoga","2012-01"
45748,"OH","Medina","2012-01"
45750,"OH","Lake","2012-01"
45754,"OH","Cuyahoga","2012-01"
45756,"OH","Lorain","2012-01"
45758,"OH","Portage","2012-01"
45760,"OH","Lucas","2012-01"
45762,"OH","Montgomery","2012-01"
45764,"OH","Trumbull","2012-01"
45770,"SC","Charleston","2017-05"
45771,"SC","Charleston","2012-02"
45772,"SC","Charleston","2012-02"
45773,"SC","Horry","2012-02"
45774,"SC","Horry","2012-02"
45777,"SC","Horry","2012-02"
45779,"SC","York","2012-02"
45780,"SC","York","2012-02"
45782,"SC","Spartanburg","2012-02"
45784,"SC","Spartanburg","2012-02"
45785,"SC","Spartanburg","2012-02"
45786,"SC","Spartanburg","2012-02"
45790,"SC","Union","2012-02"
45791,"SC","Horry","2012-02"
45796,"SC","York","2012-02"
45798,"VA","Spotsylvania","2012-03"
45803,"IL","Peoria","2012-02"
45806,"LA","Rapides","2012-01"
45808,"LA","East Baton Rouge","2012-01"
45810,"LA","Bossier","2012-01"
45812,"MA","Hampden","2012-01"
45817,"MA","Middlesex","2012-04"
45854,"NC","Mecklenburg","2012-05"
45858,"NC","Mecklenburg","2012-04"
45860,"LA","St. Tammany","2012-01"
45862,"LA","Tangipahoa","2012-01"
45864,"LA","Lafayette","2012-01"
45866,"LA","Jefferson","2012-01"
45868,"LA","Ouachita","2012-01"
45870,"LA","Orleans","2012-01"
45872,"LA","St. Landry","2012-01"
45874,"MA","Worcester","2012-01"
45878,"MA","Barnstable","2012-01"
45880,"MA","Plymouth","2012-01"
45882,"MA","Hampden","2012-01"
45886,"MA","Hampshire","2012-01"
45890,"MA","Plymouth","2012-04"
45892,"MA","Worcester","2012-01"
45894,"MA","Essex","2012-01"
