branch_code,month,defaultlo,sumfines,pre_plaz,nmembers,credentry,cred_use,female,married,divorced,age,educ0,educ2,newgroup,newclnt,int_mont
37,507,.13043478,22.702028,10.942029,3.3768115,15659,0,.55072463,.69565219,.043478262,39.910446,.043478262,.11594203,0,.14492753,72321.42857142858
37,508,.17948718,40.347694,9.2051287,2.7435896,15659,0,.43589744,.79487181,0,38.128204,.051282052,.15384616,0,.1025641,37232.14285714286
37,509,.043478262,70.687828,11.565217,2.3913043,15659,0,.30434781,.73913044,.043478262,43.565216,.043478262,.086956523,.55555558,.60869563,30232.14285714286
37,510,.11538462,73.958847,9.7307692,2.4615386,15659,0,.61538464,.80769229,0,40.192307,0,.23076923,.25,.30769232,25928.57142857143
37,511,.021276595,19.602766,9.9787235,3.2978723,15659,0,.34042552,.57446808,0,36.61702,.021276595,.063829787,0,.063829787,44696.42857142857
37,512,.016666668,22.998499,9.083333,3.2,15659,0,.38333333,.83333331,0,39.083332,.016666668,.13333334,.35897437,.33333334,51392.85714285714
37,513,.18518518,81.691483,9.7037039,2.4814816,15659,0,.62962961,.77777779,.074074075,44.439999,.037037037,.22222222,0,.25925925,32767.85714285714
37,514,.086956523,29.889565,11.086957,2.3043478,15659,0,.56521738,.73913044,0,39.47826,.043478262,.17391305,0,.086956523,20482.14285714286
37,515,.015873017,23.74762,9.6031742,1.9206349,15659,1,.50793654,.58730161,.015873017,38.603176,0,.047619049,.36585367,.34920636,77928.57142857143
37,516,.20930232,117.47697,8.6744184,1.6511627,15659,1,.60465115,.81395346,0,39.488373,0,.11627907,.47058824,.37209302,57553.57142857143
37,517,.13333334,63.081333,9.6000004,1.6666666,15659,1,.53333336,.80000001,0,34.066666,0,.06666667,1,.93333334,11696.42857142857
37,518,.039999999,16.7628,12.12,1.8,15659,1,.47999999,.63999999,0,40.040001,0,.12,.33333334,.40000001,32910.71428571429
37,519,.0625,33.802917,13.583333,2.375,15659,1,.64583331,.77083331,0,39.916668,0,.0625,.29032257,.27083334,63714.28571428572
37,520,0,22.26148,9.6296301,2.0370371,15659,1,.44444445,.66666669,0,37.907406,0,.037037037,.26666668,.33333334,65821.42857142858
37,521,0,5.7916131,10.612904,2.0967741,15659,1,.41935483,.58064514,.032258064,42.870968,0,.064516127,0,.032258064,38589.28571428572
37,522,.025641026,26.403589,12.128205,2.9487178,15659,1,.53846157,.76923078,0,39.410255,.025641026,.025641026,.2173913,.25641027,39053.57142857143
37,523,.019607844,12.659216,10.921569,2.9215686,15659,1,.56862748,.627451,0,37.880001,.05882353,.078431375,.55555558,.47058824,63371.42857142857
37,524,.031746034,24.100317,11.476191,2.3650794,15659,1,.31746033,.80952382,0,37.761906,0,.047619049,.35135135,.26984128,63982.14285714286
37,525,.028571429,4.7745714,10.457143,1.9714285,15659,1,.60000002,.80000001,.028571429,42.371429,0,0,.2,.2,40660.71428571429
37,526,0,33.424706,13.352942,2.5686274,15659,1,.39215687,.60784316,0,34.235294,0,.078431375,.2820513,.29411766,87625
37,527,.01923077,76.512077,12.037736,1.6037736,15659,1,.52830189,.81132078,0,36.811321,0,.056603774,.30769232,.26415095,83125
37,528,.046875,26.8025,8.546875,1.5625,15659,1,.5,.765625,.015625,36.515625,.015625,.0625,.2962963,.25,92303.57142857143
37,529,.2173913,16.729584,14.458333,1.8333334,15659,1,.5,.75,0,40.375,0,.125,.66666669,.54166669,31875
37,530,0,72.719131,12.608696,1.4347826,15659,1,.36956522,.78260869,0,36.217392,0,.086956523,.2,.32608697,63821.42857142857
37,531,.07272727,44.536999,12,1.6,15659,1,.53333336,.63333333,0,38.066666,.016666668,.06666667,.25925925,.30000001,116303.5714285714
37,532,.017241379,81.752663,13.133333,2.0333333,15659,1,.48333332,.76666665,.016666668,37.883335,0,.083333336,.38709676,.41666666,92446.42857142858
37,533,.03846154,64.373276,10.472727,1.8363637,15659,1,.40000001,.76363635,.036363635,36.272728,0,.090909094,.33333334,.36363637,75821.42857142858
37,534,.012987013,21.57482,10.481928,1.7469879,15659,1,.44578314,.63855422,.012048192,36.421688,0,.048192769,.44444445,.49397591,121785.7142857143
37,535,.096153848,14.87577,10.076923,1.9230769,15659,1,.44230768,.78846157,0,35.307693,0,.01923077,.66666669,.65384614,55803.57142857143
37,536,0,15.684375,11.84375,1.53125,15659,1,.46875,.75,0,38,0,.0625,.34782609,.453125,76053.57142857143
37,537,.04255319,26.333824,13.558824,1.3529412,15659,1,.58823532,.7647059,0,39.073528,.029411765,.044117648,.47619048,.41176471,114839.2857142857
37,538,0,28.695683,13.022727,1.6363636,15659,1,.59090906,.61363637,0,34.909092,0,.090909094,.40000001,.40909091,72214.28571428572
37,539,0,19.560978,10.576087,1.5652174,15659,1,.56521738,.69565219,.010869565,34.815216,0,.076086953,.1632653,.33695653,167000
37,540,0,39.909786,10.914893,2,15659,1,.34042552,.76595747,0,35.755318,.04255319,.074468084,.15217391,.26595744,143107.1428571429
36,480,0,45.616669,32,1,15598,0,1,.66666669,0,43.333332,0,0,0,0,1607.142857142857
36,481,0,9.3314896,17.446808,4.0638299,15598,0,.91489363,.87234044,0,45.659573,.10638298,.063829787,0,0,31138.09286934989
36,482,.017857144,43.275002,15.410714,3.4285715,15598,0,.9464286,.8214286,.035714287,42.625,.25,.125,0,0,35443.3642578125
36,483,.30000001,237.30325,13.25,3.5,15598,0,.72500002,.92500001,0,42.897434,.1,.15000001,0,0,28764.28571428572
36,484,.09375,132.67625,11.46875,4.0625,15598,0,.796875,.8125,0,43.234375,.1875,.140625,0,0,55471.42857142857
36,485,.039999999,38.476803,13.32,3.6400001,15598,0,.75999999,.72000003,.039999999,42.84,.23999999,.12,0,0,15896.42857142857
36,486,.047619049,109.27524,14.333333,2.8095238,15598,0,.71428573,.85714287,0,47,.33333334,.14285715,0,0,31073.21079799107
36,487,.027027028,25.64027,15.567568,3.5405405,15598,0,.75675678,.8918919,0,42.783783,.27027026,0,0,0,24178.57142857143
36,488,0,19.557272,9.909091,3,15598,0,.86363637,.81818181,0,41.772728,.13636364,.090909094,0,0,15714.28571428572
36,489,.021276595,27.095106,12.531915,3.4680851,15598,0,.85106385,.82978725,.021276595,43.255318,.25531915,.063829787,0,0,30842.85714285714
36,490,.078431375,57.598038,14.764706,3.1960785,15598,0,.82352942,.78431374,.019607844,44.941177,.21568628,.019607844,0,0,48782.14285714286
36,491,.28,362.66638,10.48,3.48,15598,0,.40000001,.75999999,0,39.080002,.2,.12,0,0,18958.92857142857
36,492,.02631579,45.400791,11.315789,2.8947368,15598,0,.81578946,.7368421,.02631579,46.432434,.28947368,.18421052,0,0,32621.42857142857
36,493,.0625,6.4212499,9.3125,3.375,15598,0,1,.75,0,41.0625,.1875,0,0,0,18571.42857142857
36,494,0,70.994377,14.125,2.875,15598,0,.5,.9375,0,43.625,.3125,.0625,0,0,17071.42857142857
36,495,.022727273,25.236589,11.909091,3.8181818,15598,0,.86363637,.79545456,.045454547,41.272728,.25,.090909094,0,0,34285.71428571429
36,496,0,296.21115,13.568182,4.181818,15598,0,.81818181,.79545456,.022727273,43.136364,.15909091,.022727273,0,0,37535.71428571429
36,497,.054545455,67.069458,12.181818,3.5090909,15598,0,.74545455,.78181821,0,41.381817,.25454545,.090909094,0,0,40017.85714285714
36,498,0,7.3123808,8.3809528,2.4285715,15598,0,.80952382,.71428573,0,48.666668,.33333334,.047619049,0,0,14375
36,499,.10714286,47.199642,14,4.9285712,15598,0,.89285713,.85714287,.035714287,39.57143,.17857143,.14285715,0,0,18571.42857142857
36,500,.030303031,12.485151,11.242424,4.030303,15598,0,.84848487,.93939394,.030303031,39,.15151516,0,0,0,24285.71428571429
36,501,.015151516,70.949394,19.484848,5.151515,15598,0,.90909094,.77272725,0,44.196968,.24242425,.090909094,.875,.39393941,45000
36,502,.086956523,162.82898,17.362318,3.6086957,15598,0,.75362319,.76811594,0,42.347828,.27536231,.10144927,.62711865,.57971013,55928.57142857143
36,503,.14285715,289.00653,11.857142,3.4897959,15598,0,.67346936,.65306121,0,41.163265,.10204082,.10204082,.083333336,.22448979,48857.14285714286
36,504,.074626863,97.982986,18.343283,3.5671642,15598,0,.86567163,.83582091,0,42.417912,.26865673,.13432837,.25454545,.37313432,62589.28571428572
36,505,.40000001,58.068001,11.133333,3.1333334,15598,0,1,.86666667,.06666667,42.533333,.26666668,.06666667,0,.06666667,9375
36,506,.023809524,10.58881,12.095238,3.5238094,15598,0,.83333331,.76190478,0,44.261906,.2857143,.071428575,.35135135,.40476191,27303.57142857143
36,507,.02631579,14.980921,13.407895,4.1842103,15598,0,.88157892,.7631579,0,41.447369,.27631578,.052631579,.27272728,.39473686,61053.57142857143
36,508,.23809524,123.30238,10.539682,4.0476189,15598,0,.79365081,.85714287,.015873017,39.111111,.17460318,.047619049,.2857143,.36507937,36017.85714285714
36,509,.13793103,33.033104,15.137931,2.8620689,15598,0,.89655173,.86206895,0,44.620689,.31034482,.10344828,0,.1724138,21339.28571428572
36,510,.19607843,88.793137,17.294117,3.1960785,15598,0,.68627453,.80392158,0,41.901962,.29411766,.039215688,.27500001,.3137255,43943.44822474888
36,511,.02631579,50.530525,16.842106,4.3157897,15598,0,.47368422,.86842108,0,39,.15789473,.10526316,.13793103,.28947368,33928.57142857143
36,512,.15789473,47.665264,9.8421049,3.3157895,15598,0,.89473683,.63157892,.052631579,46.421051,.36842105,.10526316,.17647059,.2631579,20535.71428571429
36,513,.060606062,24.34697,14.090909,3.3030303,15598,0,.78787881,.78787881,.090909094,41.625,.060606062,.15151516,.26086956,.36363637,37517.85714285714
36,514,.073529415,35.030441,13.308824,2.2352941,15598,1,.83823532,.80882353,0,42.308823,.14705883,.11764706,.27659574,.39705881,61857.14285714286
36,515,.046875,35.738907,17.53125,3.625,15598,1,.515625,.796875,0,37.59375,.203125,.046875,.72222221,.75,79160.71428571429
36,516,0,16.0776,18.959999,2.76,15598,1,.75999999,.88,0,38.919998,.23999999,.079999998,.36842105,.44,20839.28571428572
36,517,0,5.241818,7.6363635,2.090909,15598,1,.45454547,.90909094,0,42.272728,.090909094,0,.44444445,.45454547,12857.14285714286
36,518,0,28.208401,14.64,2.52,15598,1,.80000001,.92000002,0,44.599998,.16,.079999998,.23529412,.44,26464.28571428572
36,519,.052631579,28.244211,11.789474,1.4210526,15598,1,.7368421,.68421054,.052631579,42.157894,.10526316,.10526316,0,.42105263,19732.14285714286
36,520,.025641026,41.989487,10.205129,2.1282051,15598,1,.84615386,.56410259,0,41.512821,.17948718,.1025641,.43333334,.43589744,29625
36,521,0,26.439131,15.391304,2.5652175,15598,1,.65217394,.82608694,0,42.826088,.086956523,.13043478,.47058824,.39130434,22767.85714285714
36,522,0,17.496666,10.5,1,15598,1,.83333331,1,0,43,0,.16666667,0,.5,11250
36,523,.079999998,30.558399,16.719999,2.9200001,15598,1,.56,.92000002,0,41.125,.16,0,.73913044,.72000003,25000
36,524,.081081077,42.561371,14.725491,2.8039215,15598,1,.78431374,.82352942,.019607844,37.215687,.05882353,.15686275,.35135135,.47058824,52410.71428571429
36,525,.023255814,52.351894,16.534483,2.9655173,15598,1,.7758621,.7758621,.017241379,37.931034,.18965517,.10344828,.48780489,.53448278,61696.42857142857
36,526,0,16.149445,19.222221,2.1666667,15598,1,.80555558,.66666669,0,39.333332,.083333336,.19444445,.28,.44444445,48482.14285714286
36,527,.051282052,69.003532,16.039215,2.6862745,15598,1,.49019608,.86274511,0,35.862743,.13725491,.11764706,.33333334,.49019608,97321.42857142858
36,528,0,84.478424,18.68421,3.0701754,15598,1,.82456142,.85964912,0,39.649124,.19298245,.087719299,.16666667,.33333334,58660.71428571429
36,529,0,172.55894,23.68421,4.2631578,15598,1,.89473683,.84210527,.052631579,41.473682,.15789473,.052631579,0,.2631579,22142.85714285714
36,530,0,35.903862,15.409091,1.9545455,15598,1,.70454544,.77272725,.022727273,38.954544,.13636364,.11363637,.14285715,.34090909,63982.14285714286
36,531,0,25.746874,20.020834,3.2916667,15598,1,.83333331,.77083331,.020833334,37.770832,.125,.083333336,.17142858,.41666666,57410.71428571429
36,532,0,83.172501,16.678572,2.3571429,15598,1,.64285713,.78571427,0,38.57143,.10714286,.10714286,.69565219,.71428573,38839.28571428572
36,533,.1,34.795334,18.4,2.1333334,15598,1,.69999999,.83333331,0,39.733334,.13333334,.2,.52941179,.43333334,32589.28571428572
36,534,.07692308,56.644001,19.142857,3.1714287,15598,1,.88571429,.85714287,0,39.142857,.2,.17142858,.18181819,.40000001,51250
36,535,0,48.811924,26.153847,3.4615386,15598,1,.5,.73076922,0,33.923077,.11538462,.30769232,0,.5,43660.71428571429
36,536,.071428575,31.99375,17.8125,2.25,15598,1,.65625,.875,0,36.34375,.09375,.25,.53846157,.6875,54446.42857142857
36,537,.06666667,8.0405407,20.054054,2.0810812,15598,1,.72972971,.8108108,0,34.243244,.054054055,.16216215,.44,.5945946,43571.42857142857
36,538,0,33.339809,15.903846,2.5,15598,1,.71153843,.65384614,0,38.48077,.13461539,.07692308,.12820514,.28846154,67767.85714285714
36,539,0,15.215821,19.223881,3.1791046,15598,1,.64179105,.91044778,0,37.597015,.2238806,.10447761,.11320755,.26865673,112142.8571428571
36,540,0,12.941176,18.617647,2.2941177,15598,1,.7352941,.7647059,.029411765,37.35294,.11764706,.11764706,.25,.41176471,49642.85714285714
35,480,0,13.067273,14.818182,1.5454545,15598,0,.45454547,.81818181,0,44,0,.63636363,0,0,93617.02357700893
35,481,.5,.75999999,6.5,1,15598,0,.5,1,0,41,.5,0,0,0,1964.285714285714
35,482,.2962963,206.60149,10.222222,2.8518519,15598,0,.77777779,.48148149,.11111111,41.296295,.18518518,.11111111,0,0,30751.416015625
35,483,.54545456,593.4975,12.333333,2.5,15598,0,.75,.83333331,0,42.75,.25,.25,0,0,14803.57142857143
35,484,.73333335,946.55798,10,3,15598,0,.40000001,.80000001,0,38.200001,.2,.2,0,0,17218.1338936942
35,485,.13793103,342.0983,7.448276,3.0689654,15598,0,.68965518,.75862068,.034482758,44.758621,.27586207,.13793103,0,0,26339.28571428572
35,486,.2,160.5695,10.15,3.2,15598,0,.5,.60000002,.050000001,41.200001,.25,.15000001,0,0,17357.14285714286
35,487,.20689656,64.226204,11.379311,3.8965516,15598,0,.58620691,.65517241,.034482758,46.586208,.31034482,.10344828,0,0,25196.42857142857
35,488,.06666667,54.509666,6.3333335,3.5999999,15598,0,.36666667,.83333331,0,36.233334,.26666668,.033333335,0,0,20875
35,489,.78571427,301.62714,14.714286,4.1428571,15598,0,.5714286,.85714287,0,45.857143,.21428572,.21428572,0,0,24989.56612723214
35,490,.66666669,225.96945,9.333333,4.6666665,15598,0,.72222221,.6111111,0,41.833332,.44444445,0,0,0,10000
35,491,.34482759,300.94897,7.448276,3.275862,15598,0,.62068963,.65517241,.068965517,44.862068,.37931034,.034482758,0,0,34053.57142857143
35,492,.5,276.47363,8.136364,3.5454545,15598,0,.45454547,.72727275,.045454547,39.68182,.13636364,.18181819,0,0,22767.85714285714
35,494,.16,16.278,11.04,4.6799998,15598,0,.60000002,.80000001,0,40.639999,.28,.039999999,0,0,19017.85714285714
35,495,.52380955,154.87381,10.523809,2.5238094,15598,0,.61904764,.76190478,0,39.42857,.14285715,.14285715,0,0,24678.73038155692
35,496,0,3.1885715,7.1428571,3.5714285,15598,0,.71428573,.5714286,0,39.42857,.2857143,0,0,0,3214.285714285715
35,497,.2,86.67067,11.6,2.2,15598,0,.66666669,.53333336,.2,47.200001,.2,.26666668,0,0,17392.85714285714
35,498,.034482758,43.044483,7.8275862,3.6206896,15598,0,.55172414,.62068963,.068965517,40.379311,.24137931,.034482758,0,0,27319.64285714286
35,499,.1724138,27.846895,8.4137936,3.4827585,15598,0,.82758623,.65517241,0,45.655174,.41379312,.068965517,0,0,15750
35,500,.23076923,31.886923,9.8461542,2.3846154,15598,0,.53846157,.69230771,0,40.23077,.30769232,.15384616,0,0,5526.785714285715
35,501,.06666667,66.054001,9.7333336,2.5999999,15598,0,.73333335,.40000001,.06666667,37.333332,.13333334,.06666667,1,.60000002,10892.85714285714
35,502,.10810811,176.01189,11.135135,3.4864864,15598,0,.78378379,.75675678,.027027028,42.405407,.13513513,.24324325,.15384616,.27027026,58267.85714285714
35,503,.31034482,94.425865,11.034483,2.8620689,15598,0,.58620691,.65517241,.034482758,39.827587,.13793103,.24137931,.21052632,.41379312,71242.32142857143
35,504,.40425533,116.97723,9.5319147,3.5106382,15598,0,.53191489,.72340423,.04255319,38.19149,.12765957,.14893617,.71875,.76595747,30601.03925432478
35,505,.5,60.915001,14,1,15598,0,.33333334,.83333331,0,40.666668,.16666667,.5,0,1,7232.142857142858
35,506,.23255815,97.822792,9.0232553,4.0232558,15598,0,.74418604,.58139533,.023255814,41,.13953489,.11627907,.3611111,.51162791,34196.42857142857
35,507,.36585367,79.992439,9.7560978,3.390244,15598,0,.92682928,.46341464,.048780486,38.756096,.2682927,.14634146,.53125,.65853661,32857.14285714286
35,508,.48837209,79.46093,10.511628,3.139535,15598,0,.51162791,.74418604,0,41.232559,.13953489,.23255815,.27586207,.58139533,38214.28571428572
35,509,.53333336,111.18266,10.066667,3.5999999,15598,0,.56666666,.56666666,.033333335,38.733334,.13333334,.33333334,.86363637,.80000001,18303.57142857143
35,510,.17647059,38.970589,8.9852943,4.5,15598,0,.82352942,.64705884,.044117648,38.441177,.13235295,.13235295,.51724136,.55882353,38714.28571428572
35,511,.125,108.08075,10.05,3,15598,0,.625,.75,.050000001,39.375,.25,.15000001,.48148149,.55000001,39892.85714285714
35,512,.42857143,116.26796,8.2040815,4.5102043,15598,0,.6122449,.69387758,.020408163,36.67347,.20408164,.081632651,.60869563,.63265306,22892.85714285714
35,513,.34375,50.748123,7.21875,2.125,15598,0,.59375,.6875,.03125,36.625,.09375,.0625,.76190478,.75,21535.71428571429
35,514,.086206898,34.356895,7.7586207,2.275862,15598,1,.60344827,.58620691,0,40.448277,.05172414,.12068965,.625,.67241377,66196.42857142858
35,515,.33333334,23.308445,6.6666665,1.8888888,15598,1,.64444447,.64444447,.022222223,35.533333,.044444446,.2,.88461536,.82222223,41883.92857142857
35,516,.27272728,41.890648,9.272727,2.2727273,15598,1,.79220778,.48051947,.025974026,36.896103,.11688311,.090909094,.47619048,.50649351,56857.14285714286
35,517,.23076923,29.407692,8.9230766,1.6153846,15598,1,.61538464,.53846157,0,40.53846,.07692308,.15384616,0,.38461539,8321.428571428572
35,518,.27419356,48.124195,9.1290321,2.4516129,15598,1,.75806451,.61290324,.016129032,38.516129,.064516127,.11290322,.21276596,.32258064,51763.39285714286
35,519,.26530612,61.885918,9.7959185,2.3061225,15598,1,.67346936,.59183675,.06122449,36.285713,.14285715,.14285715,.29411766,.26530612,45590.17857142857
35,520,.3508772,75.129471,10.842105,2.122807,15598,1,.66666669,.54385966,.01754386,36.122807,.070175439,.052631579,.19047619,.1754386,69700.89285714286
35,521,.33333334,17.558332,10.666667,1.6666666,15598,1,.6111111,.55555558,0,37.333332,.11111111,.11111111,.22222222,.33333334,16968.75
35,522,.21153846,82.381454,12.036364,2.1636364,15598,1,.74545455,.5090909,.07272727,38.163635,.090909094,.07272727,.42857143,.45454547,54857.14285714286
35,523,.14814815,69.165558,12.111111,1.074074,15598,1,.62962961,.55555558,.037037037,36.740742,0,.2962963,0,.33333334,31382.14285714286
35,524,.035714287,26.442499,9.6428576,1.2857143,15598,1,.6785714,.53571427,0,32.67857,.035714287,.2857143,0,.2857143,40562.5
35,525,.13725491,62.826347,10.942307,1.8846154,15598,1,.57692307,.65384614,.01923077,38.346153,.07692308,.11538462,.31034482,.30769232,96151.78571428572
35,526,.13846155,57.765537,11.83077,2.323077,15598,1,.63076925,.61538464,.046153847,37.615383,.10769231,.12307692,.21951219,.36923078,90767.85714285714
35,527,.36000001,62.477821,10.666667,1.7179487,15598,1,.73076922,.57692307,.051282052,35.743591,.064102568,.089743592,.42553192,.55128205,107030.3571428571
35,528,.37931034,99.96627,12.830508,1.6440678,15598,1,.66101694,.52542371,.084745765,37.881355,.033898305,.11864407,.30303031,.40677965,76053.57142857143
35,529,.2,243.93471,13.235294,1.3529412,15598,1,.64705884,.58823532,.05882353,31.117647,0,.23529412,.33333334,.58823532,23089.28571428572
35,530,.14583333,70.803673,11.67347,1.8163265,15598,1,.5714286,.63265306,.020408163,34.489796,.081632651,.06122449,.25,.42857143,62070.53571428572
35,531,.25396827,61.072174,13.594203,1.6086956,15598,1,.62318838,.49275362,0,35.289856,.014492754,.14492753,.33333334,.49275362,113696.4285714286
35,532,.40000001,111.80511,13.377778,1.5333333,15598,1,.62222224,.62222224,0,34.666668,0,.06666667,.6111111,.62222224,73928.57142857143
35,533,.65517241,91.146484,15.378378,1.8648648,15598,1,.7027027,.51351351,.027027028,33.027027,.054054055,.10810811,.2,.37837839,47464.28571428572
35,534,.24324325,73.122375,16.864407,1.2372881,15598,1,.55932206,.49152541,.050847456,38.152542,.084745765,.18644068,.36363637,.37288135,112660.7142857143
35,535,.2173913,105.41666,20.352942,1.1960784,15598,1,.4509804,.60784316,.05882353,33.862743,.039215688,.23529412,0,.3137255,104562.5
35,536,.30769232,64.471458,16.799999,1.3636364,15598,1,.54545456,.56363636,.054545455,36.909092,.018181818,.10909091,.23529412,.38181818,92183.03571428572
35,537,.22222222,95.282127,12.361702,2.0212767,15598,1,.76595747,.63829786,.021276595,38.38298,.063829787,.10638298,.1,.27659574,60357.14285714286
35,538,.11111111,52.477726,15.272727,1.9090909,15598,1,.81818181,.68181819,.090909094,39.954544,.090909094,.045454547,0,.22727273,24464.28571428572
35,539,.36363637,92.640717,12.321428,1.5714285,15598,1,.60714287,.64285713,.035714287,34,.035714287,.10714286,0,.21428572,40625
35,540,0,40.928276,16.448277,1.4827586,15598,1,.79310346,.41379312,.068965517,34.275864,0,.13793103,0,.31034482,48660.71428571429
34,480,.27777779,38.840557,8.583333,2,15445,0,.27777779,.77777779,.027777778,41.083332,.11111111,.22222222,0,0,64226.23744419643
34,481,.27777779,113.26889,6.2777777,3.5555556,15445,0,.41666666,.77777779,0,40.694443,.27777779,.055555556,0,0,35321.42857142857
34,482,.375,325.04291,10.25,2.1666667,15445,0,.46808511,.82978725,0,40.595745,.10638298,.08510638,0,0,62232.14285714286
34,483,.16393442,217.10869,8.0327873,2.737705,15445,0,.37931034,.68965518,.017241379,42,.1724138,.05172414,0,0,85355.35714285714
34,484,.21153846,127.67423,6.6153846,3.1923077,15445,0,.28846154,.90384614,0,38.21154,.23076923,.057692308,0,0,71897.02680315291
34,485,.078431375,119.73392,7.6078429,3.0392158,15445,0,.33333334,.74509805,0,39.48,.17647059,.11764706,0,0,71892.85714285714
34,486,.29411766,71.488823,10.647058,1,15445,0,.58823532,.82352942,0,41.588234,0,.05882353,0,0,22946.42857142857
34,487,.28260869,301.595,8.652174,2.347826,15445,0,.23913044,.78260869,0,42.608696,.15217391,.065217391,0,0,79964.28571428572
34,488,.34090909,328.7775,10.772727,1.9545455,15445,0,.47727272,.68181819,.06818182,41.727272,.090909094,.18181819,0,0,76089.28571428572
34,489,.22857143,198.81085,8.3142853,3.057143,15445,0,.34285715,.65714288,.028571429,35.942856,.14285715,.11428571,0,0,51142.85714285714
34,490,.23999999,189.3508,8.8999996,2.5599999,15445,0,.5,.83999997,0,41.380001,.22,.1,0,0,78142.85714285714
34,491,.11111111,145.49074,8.7407408,2.4814816,15445,0,.27777779,.68518519,.037037037,40.314816,.12962963,.12962963,0,0,102214.2857142857
34,492,.32258064,232.95355,10.741936,1.5806452,15445,0,.54838711,.7096774,0,40.80645,.032258064,.19354838,0,0,59125.00000000001
34,493,.14285715,91.075714,6.5714288,3.1428571,15445,0,.35714287,.5,0,35.07143,0,0,0,0,19017.85714285714
34,494,.15384616,344.07693,11,1.4615384,15445,0,.42307693,.69230771,0,38.615383,.03846154,.26923078,0,0,38214.28571428572
34,495,.083333336,102.42041,8.583333,2.5416667,15445,0,.375,.72916669,0,39.145832,.083333336,.1875,0,0,89375
34,496,.35897437,470.79538,8.2051287,2.6923077,15445,0,.51282054,.82051283,0,40.794872,.23076923,.20512821,0,0,64850.00000000001
34,497,.071428575,53.716785,8.5714283,2.5,15445,0,.32142857,.75,0,36.75,.071428575,.2857143,0,0,59321.42857142857
34,498,.1,99.122002,6.9333334,2.8,15445,0,.23333333,.5,0,35.599998,.06666667,.1,0,0,39524.46428571429
34,499,.13953489,120.87186,9.1860466,2.1627908,15445,0,.3255814,.74418604,0,41.238094,.093023255,.11627907,0,0,68570.56788853237
34,500,.12765957,165.90128,8.5106382,2.5744681,15445,0,.25531915,.72340423,0,39.680851,.063829787,.10638298,0,0,77085.71428571429
34,501,.2,125.50091,8.727273,3,15445,0,.36363637,.81818181,0,37.200001,.12727273,.16363636,.7096774,.60000002,68337.85714285714
34,502,.11764706,76.891762,8.6470585,2.7941177,15445,0,.38235295,.7647059,.014705882,38.850746,.17647059,.13235295,.42500001,.38235295,101875
34,503,.34408602,412.63721,8.3978491,3,15445,0,.49462366,.7096774,.010752688,39.709679,.11827957,.11827957,.39622641,.40860215,149985.3982979911
34,504,.19387755,176.23888,9.3367348,2.2244897,15445,0,.47959185,.65306121,0,39.142857,.091836736,.14285715,.21621622,.36734694,153087.5
34,505,.30000001,373.56598,13.8,1,15445,0,.5,.89999998,0,40.799999,0,.2,0,.5,19017.85714285714
34,506,.63999999,640.99359,7.7199998,4.8000002,15445,0,.36000001,.80000001,0,39.400002,.38,.18000001,.65714288,.62,56160.71428571429
34,507,.24719101,294.52664,8.4494381,3.0674157,15445,0,.52272725,.63636363,.011363637,36.227272,.056818184,.06818182,.2631579,.38202247,123685.7142857143
34,508,.33962265,365.31604,8,2.0943396,15445,1,.39622641,.75471699,.018867925,39.188679,.056603774,.075471699,.54545456,.56603771,74500
34,509,.21518987,145.67392,8.2658224,1.886076,15445,1,.39240506,.59493673,.037974682,38.423077,.025316456,.1392405,.68888891,.65822786,139339.2857142857
34,510,.38554215,353.62253,8.2168674,1.9879518,15445,1,.40963855,.6506024,0,37.433735,.036144577,.12048193,.69565219,.67469877,100714.2857142857
34,511,.15254237,223.74254,7.762712,1.6440678,15445,1,.50847459,.72881359,.016949153,39.118645,0,.084745765,.33333334,.40677965,108151.25
34,512,.20512821,165.93616,8.1794872,1.6666666,15445,1,.33333334,.64102566,0,34.717949,0,.025641026,.55555558,.58974361,87321.42857142858
34,513,.20224719,197.14685,7.4044943,1.8988764,15445,1,.29213482,.71910113,.02247191,35.404495,0,.13483146,.86274511,.75280899,123803.5714285714
34,514,.26153848,217.47038,7.9923077,1.5230769,15445,1,.52307695,.63846153,.030769231,37.169231,.015384615,.07692308,.41509435,.47692308,190446.4285714286
34,515,.18072289,195.50156,9.1204815,1.5060241,15445,1,.46987951,.6987952,.048192769,39.469879,.024096385,.096385539,.37837839,.3253012,140321.4285714286
34,516,.08219178,248.84904,9.4109592,1.6027397,15445,1,.46575344,.60273975,.01369863,38.780823,0,.09589041,0,.16438356,116767.8571428571
34,517,.13793103,103.69448,8.4137936,1.4827586,15445,1,.37931034,.79310346,0,36.793102,0,.068965517,.36363637,.41379312,27410.71428571429
34,518,.14285715,133.95857,8.3265305,1.3673469,15445,1,.36734694,.67346936,.040816326,38.42857,0,.10204082,.66666669,.51020408,72732.14285714286
34,519,.14285715,153.6944,8.2967033,1.7032967,15445,1,.34065935,.75824177,.032967035,35.53846,.010989011,.0989011,.23809524,.29670331,115750
34,520,.064516127,125.76118,8.0215054,1.6881721,15445,1,.40860215,.65591395,0,35.580647,0,.064516127,.24489796,.26881722,137071.4285714286
34,521,.03125,40.744686,8.5625,1.625,15445,1,.46875,.671875,.03125,36.484375,.015625,.09375,.11764706,.125,109928.5714285714
